symbol,asset_type,price,future_price,price_change,signal,label,ma5_cross,ma10_cross,ma20_cross,price_vs_ma20,price_vs_ma50,mom5,mom10,mom20,vol10,vol20,vol_ratio,rsi,macd_cross,macd_hist,bb_position,roc5,roc10,atr_pct,obv_pct,vol_trend,hl_position,score
AAPL,STOCK,0.321864,0.31647,-1.6761,SELL,1,-2.558,-1.6037,3.0308,-5.1026,-2.2265,-3.7634,-9.5958,-0.5555,7.8213,10.6143,0.7369,39.474,-0.0024,-0.0024,-0.9416,-3.7634,-9.5958,3.8508,-2.6649,-11.1952,16.0007,-4
AAPL,STOCK,0.324561,0.330854,1.9389,SELL,0,-3.681,-2.4585,2.7692,-4.0531,-1.3961,-4.9999,-3.9894,-2.957,6.1451,10.6143,0.5789,34.2859,-0.0024,-0.0024,-0.6748,-4.9999,-3.9894,3.6605,-2.5498,-10.5338,22.0002,-4
AAPL,STOCK,0.353331,0.37401,5.8525,BUY,1,5.0199,0.9215,-0.7518,8.1006,7.2879,8.2644,9.7764,7.3771,13.2564,13.2564,1.0,68.1817,0.0044,0.0044,1.0093,8.2644,9.7764,3.2533,0.8942,45.8705,89.7052,3
AAPL,STOCK,0.348836,0.377606,8.2474,BUY,1,6.0036,1.8546,-0.8642,6.6081,5.6868,5.4349,10.8572,2.1054,13.2564,13.2564,1.0,69.768,0.0042,0.0042,0.7946,5.4349,10.8572,3.3873,0.9725,48.7913,82.3528,3
AAPL,STOCK,0.350634,0.395587,12.8204,BUY,1,7.138,2.7264,-0.7969,6.8639,6.0124,7.1429,12.0689,5.4055,13.2564,13.2564,1.0,73.8097,0.004,0.004,0.7765,7.1429,12.0689,3.26,2.4748,52.0607,85.2937,3
AAPL,STOCK,0.383,0.409073,6.8076,BUY,1,8.8744,6.15,1.267,12.6834,14.1111,9.2307,17.0329,20.339,9.7937,22.7664,0.4302,90.7221,0.0052,0.0052,0.9351,9.2307,17.0329,3.2193,7.0669,17.6707,93.9995,4
AAPL,STOCK,0.377606,0.404578,7.1428,BUY,1,9.4483,5.9101,1.8662,10.0773,12.1316,7.6923,7.1429,20.0,9.7937,22.7664,0.4302,84.6946,0.0047,0.0047,0.7299,7.6923,7.1429,3.3333,7.8521,21.7511,87.9998,4
AAPL,STOCK,0.375808,0.41267,9.8087,BUY,1,8.7651,5.6226,2.4669,8.5574,11.2353,1.4564,6.6327,20.1149,9.7937,22.7664,0.4302,80.8996,0.004,0.004,0.6264,1.4564,6.6327,3.2125,6.3129,15.2866,84.4445,3
AAPL,STOCK,0.436973,0.439676,0.6185,BUY,1,1.0208,0.2598,5.3223,5.4566,11.0693,7.5389,4.3012,7.0556,10.2274,10.2274,1.0,64.8353,0.0004,0.0004,1.3529,7.5389,4.3012,2.5037,4.9743,50.2571,90.7413,3
AAPL,STOCK,0.430666,0.448686,4.1842,BUY,1,2.462,0.4223,4.983,3.7205,8.8888,8.6365,3.6877,4.1341,10.2274,10.2274,1.0,59.375,0.0007,0.0007,0.8512,8.6365,3.6877,2.5254,5.0737,38.2739,77.7778,3
AAPL,STOCK,0.42526,0.4622,8.6864,BUY,1,2.9656,0.4975,4.7218,2.1862,7.0112,3.7363,3.0568,4.6471,10.2274,10.2274,1.0,58.7629,0.0004,0.0004,0.5006,3.7363,3.0568,2.5575,4.8975,17.6283,66.6673,3
AAPL,STOCK,0.439676,0.432467,-1.6394,BUY,0,2.3018,1.7263,3.0647,4.0068,7.1943,3.8297,0.6185,4.9463,6.0086,12.2728,0.4896,69.3551,0.0006,0.0006,0.7229,3.8297,0.6185,2.8103,3.3006,14.728,81.2498,4
AAPL,STOCK,0.448686,0.428864,-4.4178,BUY,0,2.7492,1.7514,3.0777,5.7213,8.9751,4.1842,4.1842,8.0261,6.8671,13.182,0.5209,68.0674,0.0012,0.0012,0.944,4.1842,4.1842,2.8399,5.7744,35.496,91.1771,4
AAPL,STOCK,0.4622,0.432467,-6.4329,BUY,0,4.1368,2.0262,3.2462,8.2736,11.7883,10.0859,8.6864,12.0087,10.0859,16.5911,0.6079,69.1059,0.0024,0.0024,1.1805,10.0859,8.6864,2.7847,6.4051,46.3959,97.4685,3
AAPL,STOCK,0.443279,0.437874,-1.2194,BUY,0,4.5435,2.0194,3.2936,3.4918,6.9004,3.7974,3.3613,6.9565,10.0859,16.5911,0.6079,55.639,0.0017,0.0017,0.4959,3.7974,3.3613,2.9762,4.8142,54.3708,70.8858,3
AAPL,STOCK,0.457695,0.43427,-5.1181,BUY,0,4.5826,2.1343,3.4373,6.2983,9.9521,2.834,6.4989,10.9169,10.0859,16.5911,0.6079,58.1559,0.002,0.002,0.8522,2.834,6.4989,3.009,6.6354,42.6415,91.1388,3
AAPL,STOCK,0.468507,0.431567,-7.8846,BUY,0,5.1626,2.441,3.722,8.0295,12.0504,6.5574,10.6382,15.2994,11.588,18.1819,0.6373,64.3836,0.0027,0.0027,1.0294,6.5574,10.6382,2.9808,9.2027,45.4971,97.6746,3
AAPL,STOCK,0.412647,0.398197,-3.5018,SELL,1,-1.5473,-1.1966,2.2398,-5.5085,-3.3921,-3.7814,-3.7814,-8.0322,6.9868,13.537,0.5161,37.8381,-0.0027,-0.0027,-0.9589,-3.7814,-3.7814,3.0567,-6.054,-10.0417,11.1117,-4
AAPL,STOCK,0.382846,0.406323,6.1321,SELL,0,-3.496,-3.496,-3.9696,-5.5456,-9.2951,-3.6363,-3.6454,-11.2892,4.0096,15.3146,0.2618,31.8644,-0.0011,-0.0011,-0.6255,-3.6363,-3.6454,3.1821,-7.8239,-15.2793,15.2035,-4
AAPL,STOCK,0.384652,0.41174,7.0424,SELL,0,-3.6388,-3.0788,-4.4401,-4.5796,-8.8164,-3.4016,-1.1602,-10.3091,4.0096,15.3146,0.2618,35.6234,-0.0009,-0.0009,-0.5229,-3.4016,-1.1602,3.0001,-8.573,-10.95,17.7372,-4
AAPL,STOCK,0.409934,0.38104,-7.0484,SELL,1,1.5754,-0.0695,-5.6249,3.723,-2.1114,4.6082,4.6082,0.6615,7.0754,7.0779,0.9996,65.3331,0.0032,0.0032,0.9306,4.6082,4.6082,2.596,-0.521,-20.6919,87.4991,4
AAPL,STOCK,0.400905,0.409886,2.2401,BUY,1,5.0863,4.0307,-0.6862,6.526,5.7949,1.37,8.2928,15.3246,6.9879,14.433,0.4842,75.4905,0.0035,0.0035,0.7318,1.37,8.2928,2.9762,6.6818,13.7227,93.5488,3
AAPL,STOCK,0.402711,0.412601,2.4559,BUY,1,4.6462,4.0505,-0.0238,6.2664,6.2411,1.3637,7.4698,14.9484,4.695,13.7755,0.3408,73.4045,0.0033,0.0033,0.7152,1.3637,7.4698,2.8988,5.8819,10.5516,96.7744,3
AAPL,STOCK,0.400905,0.412601,2.9174,BUY,1,4.4797,3.9109,0.5386,5.2383,5.805,1.8349,3.9812,11.0,4.695,13.7755,0.3408,68.9659,0.0028,0.0028,0.5963,1.8349,3.9812,2.7832,6.3313,14.2207,90.3231,3
AAPL,STOCK,0.413546,0.408077,-1.3226,BUY,0,5.2359,3.6828,1.2461,7.7774,9.1204,7.5119,5.046,15.3654,7.5119,16.8368,0.4462,77.0836,0.0032,0.0032,0.8611,7.5119,5.046,2.8696,6.5107,25.0786,97.2224,4
AAPL,STOCK,0.415352,0.36736,-11.5546,BUY,0,5.5241,3.4858,2.7634,6.5431,9.4873,3.6036,5.0229,16.7513,10.3288,19.8981,0.5191,70.6421,0.0034,0.0034,0.7011,3.6036,5.0229,3.028,8.7373,13.4774,84.7058,3
AAPL,STOCK,0.416255,0.358311,-13.9203,BUY,0,5.3769,3.148,3.5303,5.9283,9.6679,3.3632,4.7728,17.602,10.3288,16.9154,0.6106,67.3468,0.0029,0.0029,0.682,3.3632,4.7728,2.9749,8.7365,22.3636,85.542,3
AAPL,STOCK,0.407225,0.320308,-21.3437,BUY,0,5.1068,2.9133,4.1379,3.0503,7.3145,1.5765,3.4404,12.1889,10.3288,15.7636,0.6552,57.5757,0.0018,0.0018,0.3796,1.5765,3.4404,2.9617,6.3549,22.5758,70.6664,2
AAPL,STOCK,0.293164,0.26421,-9.8764,SELL,1,-15.3035,-12.5236,-5.432,-15.8232,-20.3956,-4.1421,-8.4746,-28.0095,12.6183,45.4371,0.2777,14.1243,-0.0058,-0.0058,-0.5571,-4.1421,-8.4746,6.1508,-9.5533,-11.7299,5.2968,-5
AAPL,STOCK,0.289545,0.275068,-4.9999,SELL,1,-12.4865,-10.7911,-8.1936,-13.8859,-20.9417,-2.4389,-8.5714,-30.2893,12.6183,43.8486,0.2878,22.436,-0.0031,-0.0031,-0.5073,-2.4389,-8.5714,5.8036,-8.344,-27.4951,2.6665,-5
AAPL,STOCK,0.282306,0.269638,-4.4872,SELL,1,-9.9497,-9.0274,-10.9943,-12.8005,-22.3875,-5.7403,-7.1429,-31.5791,8.3334,46.1541,0.1806,31.5791,-0.0018,-0.0018,-0.5102,-5.7403,-7.1429,5.0824,-8.1764,-28.6772,2.5315,-4
AAPL,STOCK,0.285926,0.25878,-9.4939,SELL,1,-8.6089,-7.8392,-12.3731,-9.9201,-21.0657,-2.4689,-6.5087,-30.7017,7.0514,44.5513,0.1583,32.7593,-0.001,-0.001,-0.4391,-2.4689,-6.5087,4.8824,-7.2035,-27.6104,5.3336,-4
AAPL,STOCK,0.275068,0.199062,-27.6316,SELL,1,-8.4,-6.6239,-13.8122,-11.4863,-23.712,-8.982,-7.8788,-32.5941,9.8684,44.4077,0.2222,31.148,-0.001,-0.001,-0.5884,-8.982,-7.8788,5.0517,-7.1559,-28.4625,0.0,-4
AAPL,STOCK,0.278687,0.18549,-33.4414,SELL,1,-7.3315,-5.4022,-15.0672,-8.5783,-22.353,-3.7501,-6.0975,-29.8405,9.8684,33.5525,0.2941,29.4118,-0.0004,-0.0004,-0.5511,-3.7501,-6.0975,4.9397,-5.3504,-31.8015,4.4115,-4
AAPL,STOCK,0.273258,0.194537,-28.8082,SELL,1,-7.0244,-4.3714,-15.992,-8.9538,-23.5138,-5.9189,-4.7318,-25.6157,10.5959,31.1255,0.3404,33.6541,-0.0002,-0.0002,-0.676,-5.9189,-4.7318,4.683,-4.2773,-39.8912,2.0008,-5
AAPL,STOCK,0.26421,0.190014,-28.0822,SELL,1,-6.7687,-4.0429,-16.8914,-10.5666,-25.6731,-6.4101,-11.7825,-26.2625,14.3835,22.2603,0.6462,29.4646,-0.0004,-0.0004,-0.9531,-6.4101,-11.7825,4.8189,-1.6721,-40.3729,2.6665,-5
AAPL,STOCK,0.26421,0.191823,-27.3973,SELL,1,-7.3593,-4.1125,-17.2205,-9.7093,-25.2578,-7.595,-9.8764,-17.514,14.3835,22.2603,0.6462,31.7309,-0.0002,-0.0002,-0.8519,-7.595,-9.8764,4.6721,-3.9529,-33.7036,2.7776,-5
AAPL,STOCK,0.269638,0.194537,-27.8524,BUY,0,-5.0934,-3.9438,-17.9773,-4.8381,-21.9456,2.0546,-4.4872,-11.3096,8.2193,15.7533,0.5217,35.2275,0.0022,0.0022,-0.525,2.0546,-4.4872,4.2186,-3.4969,-28.0377,20.0,0
AAPL,STOCK,0.191823,0.2063,7.5471,SELL,0,-20.1508,-13.9303,-22.7191,-20.0754,-38.2336,-1.3952,-28.859,-33.9565,45.3655,54.1463,0.8378,21.014,-0.0024,-0.0024,-0.6086,-1.3952,-28.859,8.4568,-9.1352,-30.5229,6.7793,-4
AAPL,STOCK,0.187215,0.183579,-1.942,BUY,0,-4.7116,-1.9358,-10.1841,-6.2587,-15.8054,-4.1858,-6.3636,-12.3277,10.1939,15.0276,0.6783,38.8425,0.0007,0.0007,-0.8219,-4.1858,-6.3636,3.9874,-7.0703,31.0294,10.2739,-5
AAPL,STOCK,0.187215,0.180853,-3.3983,BUY,0,-4.6726,-2.1544,-9.8024,-5.6798,-14.9255,-2.83,-8.0356,-11.5784,10.1939,15.0276,0.6783,36.5378,0.0006,0.0006,-0.7472,-2.83,-8.0356,3.9874,-7.9472,26.8013,10.2739,-5
AAPL,STOCK,0.189032,0.179944,-4.8078,BUY,0,-3.2686,-2.7127,-8.4599,-3.6392,-11.7913,-0.4784,-4.5873,-5.0385,4.3687,10.6793,0.4091,37.9994,0.0012,0.0012,-0.5478,-0.4784,-4.5873,3.743,-2.722,12.808,16.668,-2
AAPL,STOCK,0.176309,0.179944,2.0617,BUY,1,-3.7904,-3.0884,-6.8625,-9.2185,-15.4484,-7.619,-6.7308,-11.8182,10.3091,17.5255,0.5882,24.1372,0.0002,0.0002,-1.1033,-7.619,-6.7308,4.1972,-6.914,18.9072,4.3476,-5
AAPL,STOCK,0.178127,0.170856,-4.0818,BUY,0,-4.2281,-2.4402,-5.8101,-5.2911,-10.7939,1.0308,-6.6667,-13.6563,10.3091,15.4638,0.6667,34.6148,0.0004,0.0004,-0.7054,1.0308,-6.6667,4.5189,-5.9379,-15.0739,19.0485,-2
AAPL,STOCK,0.205391,0.223567,8.8498,BUY,1,2.4051,-1.0085,-6.1597,16.8864,9.6865,24.8617,24.1757,11.8813,24.8617,24.8617,1.0,67.4999,0.0034,0.0034,1.6556,24.8617,24.1757,4.488,1.3688,67.2583,96.154,3
AAPL,STOCK,0.206299,0.22902,11.0133,BUY,1,5.4686,0.5905,-5.4254,16.5596,10.2358,19.4733,24.7252,14.0704,25.4142,25.4142,1.0,67.9012,0.0047,0.0047,1.3153,19.4733,24.7252,4.5311,3.464,74.3919,94.4447,3
AAPL,STOCK,0.201756,0.238108,18.0181,BUY,1,7.8296,1.6578,-4.6556,13.2365,7.9647,15.6249,18.0854,13.2654,25.4142,25.4142,1.0,69.6201,0.005,0.005,0.9523,15.6249,18.0854,4.6653,1.9718,63.5441,85.186,3
AAPL,STOCK,0.201756,0.229929,13.9639,BUY,1,10.3834,2.8688,-4.1713,12.719,8.0172,15.6249,17.4601,8.8234,25.4142,25.4142,1.0,73.3338,0.0049,0.0049,0.8535,15.6249,17.4601,4.6653,2.5381,59.1252,85.186,3
AAPL,STOCK,0.219932,0.234472,6.6115,BUY,1,14.3861,4.6448,-3.3169,21.5163,17.4858,27.3681,31.5217,22.2222,33.7015,33.7015,1.0,83.3334,0.0058,0.0058,1.2131,27.3681,31.5217,5.0177,4.4794,80.5494,89.1886,3
AAPL,STOCK,0.219932,0.231746,5.3719,BUY,1,14.7826,6.5839,-2.5899,20.2483,17.134,7.0797,33.7015,21.0001,27.3681,33.7015,0.8121,83.3334,0.0061,0.0061,1.0197,7.0797,33.7015,5.1948,4.6352,27.8879,86.8417,3
AAPL,STOCK,0.218114,0.223567,2.5002,BUY,1,14.8758,7.942,-1.7822,18.023,15.9196,5.7269,26.3155,21.2121,27.3681,33.7015,0.8121,80.2328,0.0058,0.0058,0.8458,5.7269,26.3155,5.1487,3.7407,17.0416,84.2102,3
AAPL,STOCK,0.216296,0.219023,1.2605,BUY,1,15.3153,9.1307,-0.9884,15.8996,14.7541,7.2071,23.9581,20.2021,27.3681,33.7015,0.8121,78.161,0.0052,0.0052,0.7131,7.2071,23.9581,5.282,3.7061,14.9953,81.5787,3
AAPL,STOCK,0.230837,0.223567,-3.1494,BUY,0,16.6426,10.4556,0.2693,21.8225,22.1506,14.4143,32.2914,32.984,33.6838,40.3313,0.8352,85.7149,0.0054,0.0054,0.9121,14.4143,32.2914,5.2867,6.0954,32.705,95.1222,3
AAPL,STOCK,0.243561,0.231667,-4.8833,SELL,1,3.5827,1.3933,14.4732,6.6878,22.129,8.9428,5.9288,20.7206,12.863,14.2856,0.9004,61.9047,0.0004,0.0004,0.9394,8.9428,5.9288,4.7708,-0.9127,-13.3119,80.6448,3
AAPL,STOCK,0.240788,0.232579,-3.4092,SELL,1,3.6419,1.7738,14.1328,3.4788,18.1032,-2.5922,9.9373,11.323,10.5688,12.863,0.8216,58.7758,-0.0005,-0.0005,0.5292,-2.5922,9.9373,4.3432,-1.6496,-11.1962,64.1637,-1
AAPL,STOCK,0.229843,0.212514,-7.5396,SELL,1,0.8356,2.1634,12.5021,-1.8897,10.3761,-3.077,-1.2086,0.3594,7.5498,12.863,0.5869,60.2421,-0.0022,-0.0022,-0.3026,-3.077,-1.2086,4.0448,-3.1526,-36.7122,35.4895,0
AAPL,STOCK,0.231667,0.214338,-7.4802,SELL,1,-0.7392,1.0558,11.2979,-0.9732,10.2148,-3.788,-4.8833,0.756,5.9683,12.863,0.464,53.9025,-0.0025,-0.0025,-0.1563,-3.788,-4.8833,3.9585,-2.7573,-41.1191,40.268,-4
AAPL,STOCK,0.229843,0.21525,-6.3492,SELL,1,-1.3433,0.5689,10.6624,-1.6555,8.8303,-3.4483,-5.6322,-1.9744,4.7619,12.863,0.3702,48.8866,-0.0026,-0.0026,-0.2637,-3.4483,-5.6322,3.8777,-1.1491,-29.9186,35.4895,-4
AAPL,STOCK,0.218898,0.198833,-9.1665,SELL,1,-1.9293,-1.541,9.0981,-6.8211,1.6563,-5.5118,-9.091,-2.0886,8.7501,12.9274,0.6769,23.5099,-0.0026,-0.0026,-1.231,-5.5118,-9.091,3.6607,-0.9059,-17.77,4.878,-4
AAPL,STOCK,0.24626,0.213426,-13.3332,BUY,0,4.6911,0.3609,-4.6792,14.6253,9.2617,18.4211,22.727,4.6512,23.8529,23.8529,1.0,66.0001,0.0036,0.0036,1.4452,18.4211,22.727,3.8888,1.6601,38.7002,98.3052,3
AAPL,STOCK,0.238964,0.217986,-8.7788,BUY,0,6.5706,1.8228,-4.7292,11.0641,5.8117,10.0842,16.9644,2.7453,23.8529,23.8529,1.0,62.8574,0.0041,0.0041,1.0382,10.0842,16.9644,4.1711,0.7831,33.5935,83.3343,3
AAPL,STOCK,0.2417,0.243524,0.7547,BUY,1,8.6232,3.268,-4.3164,11.7436,6.9203,13.2477,21.5594,10.4167,18.4211,23.8529,0.7723,63.5515,0.0043,0.0043,0.9898,13.2477,21.5594,4.4204,3.997,41.6392,88.3339,3
AAPL,STOCK,0.245348,0.255381,4.0893,BUY,1,10.1546,4.0535,-3.6191,12.4111,8.3427,12.5522,17.9825,19.0265,18.4211,23.8529,0.7723,69.9034,0.0044,0.0044,0.963,12.5522,17.9825,4.275,4.0676,52.4174,95.0001,3
AAPL,STOCK,0.232579,0.247172,6.2745,BUY,1,9.9687,4.5577,-3.3135,6.1393,2.6224,1.1904,9.4418,8.0507,18.4211,23.8529,0.7723,66.0551,0.0035,0.0035,0.4677,1.1904,9.4418,4.6218,3.7119,54.7714,71.6668,2
AAPL,STOCK,0.255381,0.267283,4.6605,BUY,1,0.8032,0.0,0.3767,12.4498,12.8734,15.2265,4.0893,22.8072,19.658,22.8072,0.8619,61.4755,0.0019,0.0019,1.0525,15.2265,4.0893,4.8979,6.7847,48.5664,96.2966,3
AAPL,STOCK,0.247172,0.26179,5.9143,BUY,1,2.9095,-0.1196,0.9968,8.0111,9.0877,15.319,6.2745,16.3087,19.658,22.8072,0.8619,50.4424,0.0024,0.0024,0.6705,15.319,6.2745,4.9288,5.5946,47.157,79.6294,3
AAPL,STOCK,0.244436,0.265452,8.598,BUY,1,4.7845,0.0396,1.6961,5.9707,7.768,14.5297,9.8362,17.5439,19.658,19.658,1.0,52.7776,0.0024,0.0024,0.5221,14.5297,9.8362,4.8241,4.2339,39.6348,74.074,3
AAPL,STOCK,0.248997,0.267283,7.3439,BUY,1,6.7347,0.4516,2.3835,7.2062,9.7615,14.2262,11.4286,14.7061,19.658,19.658,1.0,53.6366,0.0025,0.0025,0.6256,14.2262,11.4286,4.5787,5.1662,35.5779,82.6936,3
AAPL,STOCK,0.267283,0.263622,-1.3698,BUY,0,7.638,3.8738,5.6391,10.1241,16.3341,9.3469,7.3439,19.6118,11.8508,25.2347,0.4696,64.785,0.0023,0.0023,0.7508,9.3469,7.3439,4.0262,4.3331,16.6826,88.7051,3
AAPL,STOCK,0.25996,0.245314,-5.6338,SELL,1,-0.6456,0.5437,5.3518,-3.4999,1.6646,-6.8854,-6.2708,-2.0691,7.3945,7.3945,1.0,45.3123,-0.0021,-0.0021,-0.891,-6.8854,-6.2708,3.32,-3.2036,-11.589,19.9989,-4
AAPL,STOCK,0.23433,0.228838,-2.3436,SELL,1,-3.0857,-3.2682,-3.2554,-6.5183,-9.5614,-4.4776,-3.7595,-16.0657,4.6875,17.5784,0.2667,26.9219,-0.0009,-0.0009,-0.7136,-4.4776,-3.7595,4.241,-6.2213,-32.9004,7.4071,-4
AAPL,STOCK,0.232499,0.221515,-4.7245,SELL,1,-3.2781,-2.7256,-4.0377,-6.4457,-10.2232,-5.2239,-3.0536,-15.6148,5.5118,15.7481,0.35,24.5273,-0.0012,-0.0012,-0.7566,-5.2239,-3.0536,4.2744,-6.6306,-22.3589,7.6917,-4
AAPL,STOCK,0.228838,0.221515,-3.2002,BUY,0,-5.3109,-4.6002,-8.1762,-1.2833,-9.3546,7.7585,-2.3436,-6.015,12.3894,18.5841,0.6667,36.7649,0.0002,0.0002,-0.1205,7.7585,-2.3436,5.1999,1.8459,72.4314,58.6207,-1
AAPL,STOCK,0.221515,0.217396,-1.8594,BUY,0,-3.667,-4.6977,-8.1792,-4.0635,-11.9104,7.0796,-4.7245,-7.6338,11.5046,18.5841,0.6191,33.3333,0.0005,0.0005,-0.3786,7.0796,-4.7245,5.4899,2.2148,60.1673,44.8271,-1
AAPL,STOCK,0.215038,0.198956,-7.4789,SELL,1,-1.3072,-0.7335,-2.7421,-4.6162,-7.2316,-3.7194,-0.4559,-5.2726,9.3968,12.3767,0.7592,41.1738,-0.0,-0.0,-0.6666,-3.7194,-0.4559,4.609,-5.3852,-13.331,14.6575,-4
AAPL,STOCK,0.218255,0.228363,4.6317,BUY,1,4.1247,1.1505,-5.9571,11.2445,4.6175,13.6363,10.9815,9.7,15.2911,18.1594,0.842,68.4568,0.0034,0.0034,1.5104,13.6363,10.9815,4.3158,6.9152,21.9026,90.0006,3
AAPL,STOCK,0.210443,0.234336,11.3537,BUY,1,5.3228,1.9321,-5.7139,7.0999,0.9804,6.7599,9.5692,2.9211,15.2911,18.1594,0.842,68.9193,0.0034,0.0034,0.9007,6.7599,9.5692,4.5071,7.0708,22.3205,71.1109,3
AAPL,STOCK,0.207686,0.247661,19.2478,BUY,1,5.8401,2.2283,-5.0737,5.3275,-0.0165,4.3881,6.6037,7.109,15.2911,18.1594,0.842,64.4447,0.003,0.003,0.6493,4.3881,6.6037,4.5037,5.6038,14.2835,64.4445,3
AAPL,STOCK,0.208605,0.245364,17.6212,BUY,1,6.4932,2.8475,-4.4463,5.425,0.7375,5.0927,10.1939,7.0754,13.6363,18.1594,0.7509,62.319,0.0027,0.0027,0.6361,5.0927,10.1939,4.3266,5.15,15.6462,66.6667,3
AAPL,STOCK,0.227904,0.244445,7.2579,BUY,1,3.5899,3.6813,-2.1168,13.323,10.9241,9.7347,14.55,23.3834,16.4321,21.0496,0.7806,71.0,0.0024,0.0024,1.3492,9.7347,14.55,4.8891,8.0392,39.4832,86.8093,3
AAPL,STOCK,0.232958,0.248121,6.5089,BUY,1,4.847,4.2368,-1.1791,14.5633,13.2125,11.6741,17.3613,23.734,19.0141,23.058,0.8246,70.8543,0.0034,0.0034,1.2693,11.6741,17.3613,4.783,8.5607,66.8942,96.1704,3
AAPL,STOCK,0.230661,0.247202,7.1712,BUY,1,6.5264,4.3547,-0.3699,12.3924,11.9767,13.3183,10.5729,19.5239,19.0141,23.058,0.8246,71.2122,0.0037,0.0037,0.9915,13.3183,10.5729,4.916,7.0147,76.1856,90.5665,3
AAPL,STOCK,0.228363,0.254554,11.4688,BUY,1,8.8648,4.0436,0.2796,10.42,10.7287,16.6669,4.6317,16.1217,19.0141,23.058,0.8246,67.7086,0.0035,0.0035,0.7921,16.6669,4.6317,4.793,7.0893,70.0448,85.8496,3
AAPL,STOCK,0.234336,0.252257,7.6473,BUY,1,10.4905,4.1346,1.1158,12.1618,13.4133,13.8392,11.3537,22.0094,19.7183,23.7861,0.829,69.1544,0.0036,0.0036,0.8818,13.8392,11.3537,4.6988,7.5657,61.7775,96.2965,3
AAPL,STOCK,0.247661,0.255473,3.1541,BUY,1,10.9784,4.7237,2.1631,17.0593,19.5915,8.6691,19.2478,27.1226,26.5258,30.8249,0.8605,73.3625,0.0043,0.0043,1.1072,8.6691,19.2478,4.7375,9.8895,27.5831,96.377,3
AAPL,STOCK,0.245364,0.255436,4.1047,BUY,1,10.6848,5.0692,3.4155,14.4572,18.3665,5.3255,17.6212,29.6115,26.5258,28.9471,0.9164,68.8681,0.0043,0.0043,0.9097,5.3255,17.6212,4.5545,8.5018,10.4885,92.6476,3
AAPL,STOCK,0.239391,0.256358,7.0874,BUY,1,10.3522,5.6428,4.3705,10.522,15.3524,3.7849,17.6073,22.8775,26.5258,28.9471,0.9164,61.2748,0.0036,0.0036,0.6608,3.7849,17.6073,4.531,7.5168,12.8504,83.0891,3
AAPL,STOCK,0.243526,0.258202,6.0264,BUY,1,10.4403,6.5829,5.4054,11.1112,17.1171,6.6398,24.4133,26.7942,20.3124,26.5258,0.7658,68.3679,0.0032,0.0032,0.7067,6.6398,24.4133,4.3732,7.5477,17.19,89.7065,3
AAPL,STOCK,0.244445,0.255436,4.4961,BUY,1,10.1732,7.1866,6.3463,10.3391,17.3415,4.3138,18.75,24.0095,8.6691,26.5258,0.3268,70.8338,0.0028,0.0028,0.6624,4.3138,18.75,4.2494,7.4368,12.2271,90.1645,4
AAPL,STOCK,0.244445,0.25728,5.2506,SELL,0,8.7662,6.8364,7.2774,9.2178,17.166,-1.2986,7.2579,22.8639,8.4505,26.5258,0.3186,70.5267,0.0023,0.0023,0.6011,-1.2986,7.2579,4.1419,8.0303,-21.8395,90.1645,1
AAPL,STOCK,0.25728,0.260968,1.4336,SELL,0,4.0429,3.0248,13.0304,4.3421,17.9383,0.7073,5.2506,12.8896,4.4499,13.0663,0.3406,66.5951,-0.0002,-0.0002,0.5853,0.7073,5.2506,2.6815,3.8017,-18.1749,89.7032,3
AAPL,STOCK,0.254975,0.24898,-2.351,BUY,0,-0.1844,0.3777,6.4798,-2.8545,3.4403,-3.4902,-2.8118,-0.896,5.2441,5.2441,1.0,37.1432,-0.0019,-0.0019,-1.0024,-3.4902,-2.8118,2.8675,1.5938,15.727,9.9995,-4
AAPL,STOCK,0.251747,0.279412,10.9889,BUY,1,-0.6243,-0.0616,5.9779,-3.9661,1.7748,-2.8468,-5.5363,-2.4998,6.5933,6.5933,1.0,35.1356,-0.0024,-0.0024,-1.2022,-2.8468,-5.5363,2.7473,1.2524,29.3924,10.3473,-4
AAPL,STOCK,0.249902,0.292322,16.9745,SELL,0,-3.7221,-1.5066,3.8609,-3.9349,-0.2259,-1.9894,-5.4101,-4.2403,7.3803,7.3803,1.0,27.4999,-0.0027,-0.0027,-0.794,-1.9894,-5.4101,2.5436,-2.3822,-12.7054,12.4993,-3
AAPL,STOCK,0.24437,0.293244,20.0001,SELL,0,-3.227,-2.725,1.3754,-4.9839,-3.677,-2.394,-6.6901,-6.3604,4.3398,9.8114,0.4423,26.883,-0.0021,-0.0021,-0.8596,-2.394,-6.6901,2.9246,-0.9547,-34.4338,13.1572,-4
AAPL,STOCK,0.267424,0.302465,13.1032,BUY,1,0.2062,-1.21,0.5614,3.9707,4.5544,6.227,7.0113,0.346,14.3398,14.3398,1.0,49.3903,0.0011,0.0011,0.575,6.227,7.0113,3.473,0.7632,59.9765,66.6668,3
AAPL,STOCK,0.272956,0.314453,15.2026,BUY,1,1.9236,-0.51,0.4383,5.9318,6.3961,9.833,9.024,3.4966,14.3398,14.3398,1.0,57.4073,0.0018,0.0018,0.8104,9.833,9.024,3.4629,2.4572,79.9197,79.9991,3
